"autor"	"chunkid"	"und"	"der"	"die"	"in"	"das"	"ich"	"sie"	"den"	"zu"	"nicht"	"er"	"es"	"sich"	"von"	"dem"	"mit"	"auf"	"ein"	"so"	"aber"	"war"	"ist"	"auch"	"wie"	"als"	"an"	"was"	"daß"	"noch"	"eine"	"wenn"	"hatte"	"du"	"des"	"aus"	"mir"	"im"	"wir"	"doch"	"nach"	"da"	"nur"	"um"	"ihr"	"hat"	"einen"	"für"	"man"	"wieder"	"ihm"	"sein"	"haben"	"mich"	"ja"	"über"	"vor"	"einem"	"oder"	"nun"	"denn"	"immer"	"ihn"	"dann"	"alles"	"bei"	"habe"	"sagte"	"frau"	"am"	"hier"	"mehr"	"schon"	"uns"	"seine"	"einer"	"jetzt"	"ganz"	"herr"	"s"	"nichts"	"sind"	"durch"	"seiner"	"sehr"	"wohl"	"unter"	"kann"	"dieser"	"bis"	"meine"	"wird"	"sei"	"seinen"	"mein"	"zum"	"seinem"	"werden"	"recht"	"wo"	"waren"	"alten"	"ihre"	"dir"	"diese"	"alte"	"gut"	"alle"	"sagen"	"will"	"ihnen"	"sah"	"dich"	"zeit"	"hin"	"etwas"	"hand"	"bin"	"diesem"	"weil"	"vom"	"welt"	"ihrer"	"kam"	"her"	"leben"	"wurde"	"weiß"	"mutter"	"gewesen"	"hätte"	"muß"	"konnte"	"ob"	"viel"	"ihren"	"können"	"lassen"	"gar"	"ohne"	"gegen"	"erst"	"ging"	"während"	"einmal"	"selbst"	"soll"	"ihrem"	"stand"	"eben"	"bloß"	"vielleicht"	"machen"	"mann"	"zur"	"wollen"	"heute"	"keine"	"eigentlich"	"wäre"	"kind"	"hatten"	"kein"	"wer"	"liebe"	"herrn"	"dazu"	"hause"	"weiter"	"mal"	"welche"	"gleich"	"lieber"	"nahm"	"andern"	"sehen"	"gott"	"wollte"	"freilich"	"zwischen"	"wissen"	"nein"	"tage"	"tag"	"dabei"	"beiden"	"davon"	"lange"	"selber"	"hast"	"zwei"	"also"	"wort"	"o"	"weg"	"würde"	"fort"	"junge"	"diesen"	"sondern"	"guten"
"Raabe"	548	37	18	13	11	9	26	6	12	17	13	11	10	7	7	4	14	5	1	8	5	0	6	13	9	5	4	8	3	6	0	11	0	6	5	8	13	6	3	4	2	4	4	3	4	5	2	4	1	2	5	4	2	6	4	3	2	2	3	2	1	2	6	0	2	2	8	1	2	1	4	1	3	7	3	2	4	1	2	1	2	0	3	0	1	0	1	2	1	0	3	4	3	4	2	1	1	2	4	0	0	0	2	5	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	3	0	4	2	0	1	2	0	1	3	0	1	2	0	0	0	2	0	2	1	1	0	0	0	0	0	1	2	0	0	4	2	2	1	0	2	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	3	0	1	1	2	0	1	3	1	4	0	1	1	0	1	0	3	0	0	1	0	0	0	2	0	3	0	2	1
"Raabe"	549	31	33	24	12	15	14	25	7	7	12	9	7	6	12	11	6	6	4	6	9	4	7	8	10	5	4	4	6	10	1	6	4	1	6	7	8	3	4	8	4	8	2	1	1	4	2	2	3	6	1	4	2	2	3	4	1	4	3	0	1	1	2	1	0	5	5	1	5	2	2	1	2	3	2	0	1	3	8	1	2	2	1	1	1	7	0	1	1	0	6	2	2	1	2	1	1	0	2	0	0	1	0	0	1	3	0	2	1	2	3	0	0	0	0	3	1	0	2	0	0	1	1	0	0	2	0	0	0	1	1	0	0	1	1	5	1	0	0	0	2	0	0	0	1	0	0	2	0	1	0	1	1	0	2	1	1	1	0	0	0	0	0	1	2	2	2	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	2	0	0	1	2	0	2	0	1	1
"Raabe"	550	40	22	26	18	10	14	12	18	10	8	9	10	13	17	17	7	11	6	4	2	3	2	8	14	5	1	3	8	3	1	3	3	0	6	9	3	4	4	4	5	3	5	7	5	5	1	4	3	5	2	2	7	3	2	0	3	3	0	2	0	1	7	2	1	1	3	1	5	1	2	1	4	4	1	0	5	0	3	0	2	2	2	4	1	0	1	3	1	0	0	0	0	2	2	2	1	1	2	1	1	1	5	0	2	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	3	1	0	1	0	0	2	1	1	1	1	0	0	1	1	2	2	0	0	1	0	1	1	2	1	0	3	0	1	1	0	0	0	1	0	0	2	0	0	2	1	0	0	1	1	2	1	0	0	1	0	1	0	0	1	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0
"Raabe"	551	40	20	22	9	15	15	10	11	9	10	6	16	8	8	15	13	11	6	6	3	8	8	8	10	4	7	1	8	8	3	7	8	3	2	2	9	5	7	8	5	2	3	3	4	4	1	5	2	2	3	4	2	6	4	1	1	4	6	2	3	5	3	1	0	3	2	1	4	2	1	3	2	8	4	2	3	1	0	2	2	4	0	0	5	0	2	1	2	3	5	2	0	4	3	1	1	1	0	0	0	2	0	0	3	4	1	3	2	0	1	2	1	1	0	4	0	0	2	0	0	5	2	0	0	1	0	0	4	1	1	0	1	0	1	3	2	3	0	0	0	1	0	1	0	0	0	1	1	2	1	0	1	0	1	0	0	0	0	3	2	2	0	0	0	0	1	2	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	2	0	0	1	0	1	0	1	3	2	0	0	1	0	2	1
"Raabe"	552	35	13	15	10	13	17	21	10	12	12	7	10	8	3	15	20	11	14	10	7	0	8	10	10	5	3	7	7	8	2	6	1	0	0	4	16	8	4	3	3	9	3	5	0	6	4	3	5	4	6	3	2	5	5	4	5	4	4	3	5	1	7	0	1	2	5	0	14	1	5	3	2	5	0	3	4	1	8	4	1	1	2	0	1	2	0	2	1	1	1	4	0	1	5	1	1	0	1	0	0	2	1	0	2	1	0	1	0	0	5	0	0	1	0	0	0	4	0	0	4	1	0	0	2	3	0	3	1	3	0	0	1	2	0	2	1	2	1	1	0	0	0	0	2	0	0	1	0	2	0	2	3	1	0	0	3	2	1	1	0	0	1	0	1	2	1	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	1	0	0	1	2	1	0	1	0	0	1	0	0	1
"Raabe"	553	38	25	26	16	20	14	7	10	19	13	11	13	8	9	9	9	4	6	8	6	4	14	13	6	7	8	4	3	2	3	9	1	1	5	9	5	5	0	8	4	3	4	8	0	6	2	6	3	1	8	3	4	1	3	4	3	6	6	1	1	6	2	0	1	1	3	1	0	1	2	1	1	1	4	3	2	1	0	0	3	1	1	1	2	1	2	1	0	1	1	0	0	2	3	5	2	3	3	0	0	2	1	0	3	1	0	1	0	0	0	0	0	2	0	1	2	1	1	1	1	2	0	1	1	4	0	0	2	2	4	3	1	2	0	1	1	0	1	0	0	0	1	2	1	1	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	1	2	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	2
"Raabe"	554	38	24	27	17	16	16	6	12	17	14	2	19	6	4	6	8	9	3	8	5	2	11	11	5	3	8	7	9	6	0	5	3	5	2	5	6	10	6	8	2	4	2	4	1	3	2	3	4	1	3	2	8	5	7	3	0	3	0	1	2	2	2	1	0	6	3	2	5	1	6	9	4	5	1	1	3	0	1	3	2	1	1	1	0	3	3	3	0	1	8	5	1	3	4	2	0	0	3	4	0	1	3	3	1	4	1	0	2	1	2	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	6	3	2	1	1	2	1	3	1	0	1	0	1	0	0	0	3	0	1	2	0	1	0	1	1	1	1	0	2	0	2	1	1	1	1	0	1	0	2	0	0	2	0	0	0	0	0	0	1	1	4	1	0	0	1	0	1	0	0	0	0	1	1	4	0	0	0	1	0	3	1	0	0
"Raabe"	555	45	13	30	17	20	11	14	18	9	12	3	6	14	5	9	4	9	9	5	4	1	4	9	9	3	10	5	4	2	5	6	1	4	3	9	6	7	1	4	2	5	4	5	4	3	2	13	4	3	2	3	5	6	0	5	2	6	5	2	1	2	3	1	2	4	5	1	5	5	2	1	1	2	3	0	3	2	0	0	1	1	4	1	3	0	3	5	2	3	1	4	0	1	2	0	1	1	4	0	0	3	0	1	2	5	1	0	0	0	0	2	0	1	0	0	1	2	0	0	2	1	3	0	1	3	0	0	4	1	1	0	0	1	1	2	3	1	1	0	1	1	0	0	1	0	0	4	0	2	0	0	2	0	1	0	0	1	0	1	0	1	0	0	1	0	1	3	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	2	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	3	0
"Raabe"	556	45	35	19	14	10	13	0	19	16	8	3	8	8	6	11	5	10	4	6	6	1	4	16	4	3	5	2	6	4	2	4	1	4	10	12	14	7	2	5	4	4	5	3	0	4	4	3	3	5	2	5	2	0	1	4	4	2	1	0	1	3	1	0	1	3	0	0	0	3	2	1	0	2	2	0	2	0	0	1	3	2	0	1	2	2	0	1	2	3	3	4	0	1	1	2	1	3	3	0	0	3	1	5	1	0	0	1	0	0	0	0	2	0	0	3	0	2	0	0	1	6	0	0	0	0	2	1	2	1	0	0	0	2	1	1	0	2	0	0	0	1	0	0	3	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	3	0	2	1	2	1	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	4	0	2	1	0	0	0	3	0	2	0	0	0
"Raabe"	557	32	20	12	11	20	16	11	22	22	10	11	9	5	11	10	10	8	11	13	4	2	7	9	5	9	2	6	5	13	3	11	0	3	0	5	9	6	1	3	1	11	8	6	3	4	2	4	6	3	2	4	4	3	2	3	3	5	3	2	1	7	0	0	1	3	5	1	5	2	6	3	0	2	1	1	4	1	7	5	3	0	1	0	0	3	5	5	0	0	3	2	2	3	1	1	5	0	2	0	0	3	1	0	0	3	0	1	2	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	2	2	0	0	1	1	1	1	0	0	0	0	0	2	1	1	0	1	0	0	3	0	2	1	0	1	0	0	4	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	2	0	0	0	3	0	0	0	1	0	2	0	0	3
"Raabe"	558	63	20	30	17	15	16	6	15	16	14	0	6	9	5	10	10	12	6	8	4	3	10	6	6	5	7	5	6	3	1	5	2	4	9	2	6	5	2	1	3	2	4	4	2	2	3	3	8	2	0	3	0	4	4	6	5	6	4	1	1	1	1	3	1	2	2	0	0	0	3	3	1	1	2	0	3	0	0	0	1	1	2	1	5	1	0	1	2	1	2	0	2	1	2	2	1	0	2	1	0	3	0	2	0	0	1	0	1	0	3	0	1	0	0	1	1	0	2	0	0	1	2	0	3	1	1	1	4	2	1	1	2	2	2	4	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	2	1	2	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	2	1	0	0	2	0	1	0	1	1	1
"Raabe"	559	42	16	25	14	15	16	7	7	12	9	7	10	8	12	14	10	8	8	10	4	15	2	5	9	4	9	3	5	5	2	7	8	0	4	2	12	5	1	2	4	2	3	9	9	3	6	3	2	2	6	2	2	3	3	1	4	6	0	9	1	1	5	1	2	1	3	0	9	5	2	2	0	2	4	2	2	1	0	2	1	0	3	0	6	2	0	1	1	3	1	1	0	1	2	4	3	0	0	3	0	3	2	2	0	3	1	0	0	0	0	0	0	1	0	4	1	1	0	0	1	0	1	1	2	1	0	0	3	3	1	1	1	0	1	2	0	1	1	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	2	0	0	0	0	1	0	2	0	3	0	0	0	1	0	0	1	0	2	0	1	1	0	0	0	1	0	0	3	1	0	0	1	0	2	0	0	0	1	0	0	0	0	1	1	2	2
"Raabe"	560	45	23	21	13	12	13	3	18	12	9	8	12	4	4	14	5	7	12	5	6	6	7	7	1	7	12	6	5	11	6	6	6	3	9	6	9	3	4	7	12	0	8	3	0	2	1	6	4	0	6	2	1	6	1	3	1	2	3	2	1	2	4	4	2	1	1	4	2	0	2	4	1	4	1	1	3	2	3	0	1	1	1	1	1	1	1	1	1	1	3	0	0	4	2	1	3	2	2	1	2	2	2	1	0	1	0	1	0	0	1	0	1	2	1	1	4	0	0	0	1	1	1	0	0	0	3	0	1	1	2	0	2	0	0	1	2	2	1	0	0	0	0	0	2	1	0	1	1	1	0	0	0	3	2	2	2	2	1	1	1	2	1	1	0	1	0	3	1	0	0	0	1	2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	2	0	1	2
"Raabe"	561	40	24	24	24	11	25	5	12	15	14	9	8	6	7	12	7	13	6	10	7	4	8	8	8	4	11	5	5	11	0	3	5	8	2	3	11	5	1	4	3	1	5	4	2	4	4	3	0	3	6	5	2	4	4	10	0	1	4	3	3	3	4	2	1	4	4	1	4	1	3	2	2	6	2	0	4	4	0	0	1	0	1	3	2	2	0	0	3	1	3	1	2	0	1	0	1	2	1	1	0	2	0	4	0	0	1	1	0	0	1	0	2	1	0	1	3	1	1	0	2	2	0	2	1	3	0	1	2	2	1	1	2	0	0	0	0	1	3	0	0	1	1	1	2	0	0	0	0	0	0	0	0	1	0	1	5	1	2	1	1	0	0	0	0	0	1	3	0	0	1	1	2	0	0	0	1	0	1	0	0	1	2	6	2	0	1	0	2	3	1	0	0	0	0	1	0	1	1	2	0
"Raabe"	562	47	20	12	20	20	20	14	12	18	12	11	12	7	11	9	6	4	10	7	9	1	12	4	12	6	7	8	9	5	2	3	2	4	2	3	6	3	4	2	7	4	3	7	8	11	0	8	0	5	7	2	2	5	0	6	2	2	5	4	1	0	4	0	0	2	3	0	3	1	4	2	1	5	5	0	5	0	0	0	1	1	0	0	2	4	1	5	2	2	1	1	0	0	1	0	2	1	2	0	1	3	0	2	0	1	2	2	3	1	1	0	1	3	0	5	0	0	1	0	0	5	2	2	2	2	0	2	2	4	2	0	1	4	0	2	3	2	0	1	0	1	0	1	2	1	0	3	1	0	1	0	3	0	0	0	1	0	0	1	2	0	1	1	0	0	0	2	0	0	0	0	2	0	0	2	2	0	1	1	3	0	0	1	0	0	0	0	0	1	0	1	0	4	0	0	0	1	0	1	1
"Raabe"	563	40	24	17	14	20	24	5	8	11	13	8	12	5	7	9	3	12	7	11	6	6	6	10	4	8	7	5	5	8	4	8	4	8	2	5	14	9	3	5	2	4	2	3	6	4	3	7	3	2	1	1	3	4	4	5	3	4	4	4	1	1	3	3	3	1	8	1	3	0	3	4	1	3	4	2	3	4	0	0	1	0	2	2	0	2	0	2	2	1	3	1	0	1	3	3	1	2	2	2	0	2	0	0	1	2	1	2	2	0	1	1	0	0	0	2	1	0	2	0	0	3	1	0	0	3	1	1	1	1	1	1	1	1	0	2	0	1	2	3	1	0	1	1	2	0	1	0	0	1	1	1	0	1	1	1	0	0	3	3	0	1	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	1	2	1
"Raabe"	564	32	27	26	15	18	15	2	9	19	11	3	8	5	8	13	3	7	5	3	4	5	7	7	6	6	9	4	1	4	8	3	3	7	1	8	7	6	4	2	6	4	4	6	3	3	1	3	6	2	3	2	2	3	1	8	2	4	4	1	0	1	2	0	1	4	9	2	1	4	2	2	1	8	3	1	4	1	0	1	0	0	1	1	2	4	4	2	1	1	2	1	0	1	1	3	4	1	2	1	0	1	1	4	1	3	1	0	2	0	0	0	4	2	0	2	2	0	2	0	1	1	0	1	0	3	0	1	1	0	3	0	3	0	1	0	3	0	0	0	0	0	0	0	2	0	2	1	1	1	0	1	3	1	0	0	0	1	1	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	2	2	0	1	1	0	1	2	1	1	3	3	0	2	1	0	0	0	0	1
"Raabe"	565	42	27	19	15	11	22	10	10	11	13	9	16	8	10	5	15	9	6	4	6	6	9	6	8	4	6	1	5	12	5	2	1	4	4	7	6	4	3	2	2	10	2	1	4	2	0	7	0	8	4	2	2	4	3	4	1	8	2	4	2	4	2	1	0	3	3	0	5	1	1	4	2	3	1	0	3	0	0	1	1	5	4	3	0	3	5	2	1	0	1	0	0	1	5	0	1	1	2	2	2	0	0	2	0	0	0	1	1	1	1	0	1	1	0	0	1	1	3	1	0	1	1	0	0	2	1	2	4	1	2	1	0	1	0	0	0	2	0	2	1	0	0	1	2	0	0	1	1	0	1	1	1	1	0	0	3	1	0	0	0	0	3	1	2	0	0	2	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	3	1	0	0
"Raabe"	566	42	15	15	20	12	28	5	10	15	18	16	14	7	9	10	5	4	6	18	4	3	11	11	7	11	8	3	7	3	4	5	2	6	2	5	11	7	5	5	4	0	3	4	4	3	5	4	2	4	5	3	1	6	4	2	2	6	2	1	1	2	4	1	2	3	5	1	8	0	3	1	1	5	1	1	4	4	0	1	6	1	0	1	1	1	0	5	2	1	2	2	2	2	5	1	4	0	0	1	1	1	1	2	2	3	1	0	4	0	0	0	0	1	0	0	1	0	1	1	0	1	0	2	0	4	2	2	1	1	1	0	1	1	0	0	0	2	4	0	2	1	1	0	2	1	2	1	0	3	0	1	1	0	0	0	0	2	2	1	3	1	0	0	1	0	3	3	0	1	0	1	3	0	2	2	2	1	0	1	0	3	0	0	1	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0
"Raabe"	567	39	29	24	14	13	11	12	14	13	13	4	9	14	11	9	5	5	9	5	8	5	10	6	12	2	4	5	5	4	3	3	5	10	5	5	7	1	5	2	1	6	3	10	6	5	3	5	1	2	0	2	2	2	3	6	2	2	5	4	1	1	1	2	2	2	2	5	2	0	0	1	1	4	0	2	3	2	4	0	3	4	2	0	0	3	2	0	1	1	3	3	0	1	0	4	1	0	2	0	0	0	6	1	0	4	0	2	1	0	1	1	2	2	1	0	1	0	0	0	1	2	0	1	0	2	0	0	8	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	3	0	1	1	1	0	1	0	1	0	0	2	0	1	1	1	0	0	0	3	2	0	0	0	2	0	0	1	3	0	1	0	0	5	0	0	2
"Raabe"	568	46	17	21	13	6	24	8	10	17	11	14	6	6	3	14	7	7	5	9	6	5	2	14	6	8	5	3	2	4	8	1	3	6	7	5	5	4	7	3	4	5	5	4	4	2	3	3	1	3	2	1	2	9	2	1	5	2	2	2	1	1	8	4	0	1	3	3	4	5	1	2	2	2	1	3	5	0	5	0	3	0	1	1	0	2	1	3	0	0	4	1	0	2	1	0	3	0	5	2	1	2	0	3	1	0	2	0	3	0	0	1	1	1	0	0	2	2	0	0	1	0	0	1	1	2	0	0	3	0	1	0	0	0	0	2	3	0	1	2	3	1	0	0	2	3	1	1	0	0	0	0	1	0	2	2	0	0	1	0	0	1	0	1	2	0	0	2	2	0	0	0	1	1	0	0	0	2	0	2	1	0	1	0	0	0	0	0	1	2	0	2	0	0	0	0	1	0	1	1	1
"Raabe"	569	31	21	11	15	15	20	4	13	23	13	14	7	5	6	17	17	1	11	7	7	4	6	7	8	5	9	7	2	5	3	4	3	10	4	5	6	5	3	6	5	1	8	5	2	9	2	2	2	2	4	7	2	8	7	3	1	1	2	1	0	1	6	1	1	5	5	0	3	4	3	4	3	3	3	1	1	2	2	1	3	0	4	1	1	1	4	2	2	0	3	1	1	0	5	1	3	1	1	1	1	0	0	1	0	0	1	1	2	0	1	0	1	1	0	0	0	3	1	1	2	1	0	1	0	2	2	1	0	4	1	0	1	1	1	0	0	3	1	1	1	1	0	0	0	1	2	2	0	0	0	1	2	0	0	1	2	1	0	0	1	0	1	0	0	1	1	1	5	2	0	0	0	1	0	1	3	0	1	1	1	0	2	2	1	1	0	0	1	2	0	1	3	2	0	2	0	0	1	2	0
"Raabe"	570	42	26	22	20	10	15	3	13	13	17	9	14	9	5	10	10	13	13	6	5	8	4	11	13	3	3	3	3	4	4	4	5	4	5	11	10	7	9	8	3	2	5	1	0	1	0	8	2	3	5	4	0	9	3	2	1	3	3	4	1	0	5	1	2	0	1	1	2	0	0	3	0	4	3	1	5	2	0	0	3	0	0	3	1	1	4	1	1	1	3	1	2	1	3	3	2	0	0	1	0	2	1	2	0	0	1	0	0	0	1	0	2	0	0	3	1	0	1	0	2	0	0	1	0	3	2	0	1	1	1	0	2	1	0	1	1	0	0	1	4	0	0	0	3	2	0	1	0	1	0	0	2	1	2	1	0	1	1	1	3	2	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	3	1	0	2	0	1	0	0	0	3	1	1	0	0	1	1	4	1
"Raabe"	571	43	37	27	10	14	6	11	16	18	8	13	9	7	10	12	12	7	3	8	6	5	2	9	8	4	6	11	3	4	5	1	6	1	3	8	4	4	3	2	2	4	2	3	2	5	3	8	1	1	3	2	2	5	4	2	2	1	2	2	1	1	7	2	3	2	1	1	9	2	4	0	2	2	0	0	2	0	7	1	0	0	5	1	1	2	0	0	0	0	1	2	1	2	4	0	3	0	1	1	2	2	0	0	0	1	0	1	4	0	2	1	0	1	0	1	3	0	2	0	1	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	2	0	1	0	1	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	3	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	2	1	1	2	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	1	0	0	3	1
"Raabe"	572	48	17	30	16	10	16	11	17	11	13	7	6	12	6	15	13	13	3	2	11	2	5	8	12	11	5	2	3	6	2	4	3	2	4	12	5	4	1	2	4	4	0	3	5	5	2	1	2	0	10	1	2	4	1	1	7	4	4	4	0	1	6	1	1	2	12	1	6	2	4	3	3	2	2	3	5	0	11	0	1	0	1	3	2	0	1	0	2	1	1	1	0	3	3	2	2	0	2	1	1	2	1	0	1	1	0	1	2	0	4	0	0	0	0	3	3	3	1	0	0	1	0	0	1	0	0	0	6	1	4	1	0	6	0	2	3	0	2	0	2	2	0	1	0	0	2	0	1	0	0	0	0	0	0	1	2	0	0	1	0	1	1	3	1	2	2	2	1	1	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2	1	0	1	0	1	1	1	0	0	1	0	3
"Raabe"	573	35	22	15	18	7	28	10	12	17	15	8	10	7	5	11	14	10	6	9	7	2	3	11	5	7	8	1	2	6	1	5	3	5	2	8	8	4	5	5	5	2	4	2	4	3	2	4	3	5	4	2	0	5	1	0	5	4	2	3	0	4	0	3	0	2	6	1	4	0	1	4	1	8	2	3	3	1	8	0	0	0	4	3	1	3	1	1	1	0	3	0	0	3	11	0	3	1	2	0	1	0	3	0	0	1	1	0	1	2	4	2	2	0	0	1	2	1	0	1	4	3	0	0	2	2	0	0	0	1	0	2	2	1	0	1	0	2	1	1	0	1	1	2	3	1	0	1	0	2	2	0	1	1	0	0	2	0	2	0	2	1	0	0	0	2	0	5	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	2	0	2	2	0	0	2	0	0	0	0	1
"Raabe"	574	40	28	16	26	11	21	11	16	18	11	11	7	5	20	12	7	5	1	1	9	3	7	6	2	3	5	2	4	10	5	2	3	3	15	10	5	8	4	1	6	5	9	0	2	6	0	4	3	6	2	2	2	3	1	1	0	2	2	3	0	0	2	1	0	1	9	1	4	4	1	3	0	2	1	5	2	0	1	0	3	2	1	1	2	4	0	1	1	1	2	2	1	2	0	1	4	0	0	2	0	1	2	1	0	1	2	0	2	0	1	0	1	2	0	2	5	2	0	0	1	5	2	1	1	2	0	3	1	0	0	1	0	1	2	1	0	0	0	3	0	0	0	0	3	0	0	1	0	1	0	0	3	0	1	1	0	0	1	0	0	1	0	0	0	2	0	5	1	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	0	1	0	0	3	0	1	0	0	1	0	0	0	2	1	0	1
"Raabe"	575	35	24	24	25	10	21	16	10	14	11	0	6	4	11	12	7	12	7	9	6	7	2	8	6	5	6	3	7	8	3	2	11	1	8	2	12	5	3	6	2	1	7	3	3	4	2	2	2	5	1	3	1	3	2	2	5	3	2	2	2	0	1	3	2	2	1	1	9	3	2	3	1	3	0	1	1	2	3	0	3	2	1	1	0	7	1	2	3	1	5	1	1	2	0	3	4	0	0	0	3	1	1	0	2	2	0	0	0	0	2	0	1	3	2	1	1	0	0	0	1	0	2	3	1	1	0	1	0	1	0	0	3	1	0	3	1	0	2	0	2	2	0	2	3	0	0	2	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	2	3	0	0	0	0	0	1	1	0	0	0	2	3	1	0	1	0	0	0	1	0	1	0	2	0	0	0	1	2	0	0	1	1	0
"Raabe"	576	46	21	20	11	9	29	22	17	6	13	13	10	4	11	7	12	7	8	16	9	3	12	9	11	6	6	6	7	9	2	4	8	4	0	1	13	3	0	1	1	5	4	3	2	7	4	3	0	4	1	5	1	6	7	7	1	1	2	2	1	2	4	2	0	8	5	1	7	5	3	0	0	2	2	1	3	1	7	2	9	1	2	0	0	5	2	0	0	2	3	1	1	0	2	1	2	0	1	1	0	1	2	0	1	3	0	0	1	1	4	0	1	2	0	0	3	2	1	0	1	0	1	0	2	3	0	2	0	1	2	1	3	1	0	1	3	1	0	0	0	1	0	1	2	0	1	3	1	1	0	0	1	1	0	3	1	3	0	0	2	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	2	2	1	0	2	1	2	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0
"Raabe"	577	45	21	23	14	14	20	21	4	8	16	18	9	15	7	9	9	9	5	9	14	7	12	18	12	6	5	5	6	6	4	10	6	0	2	7	2	4	1	1	1	6	8	2	2	12	0	2	3	4	7	5	4	0	3	2	2	0	0	2	2	2	2	3	6	8	3	1	2	1	1	5	2	1	6	1	4	0	6	1	1	2	3	4	1	4	0	1	2	0	8	0	1	1	1	1	4	0	1	1	1	6	3	0	0	1	1	2	0	0	3	0	0	3	0	1	1	1	1	0	2	4	0	1	0	3	0	3	1	1	5	0	5	0	0	2	3	0	2	1	0	1	1	0	1	2	0	1	1	0	2	1	0	0	0	3	0	0	2	0	0	0	0	1	2	1	1	0	1	2	0	0	1	0	1	3	0	0	1	2	0	0	0	1	0	4	2	0	1	0	2	0	0	0	0	0	0	0	1	3	0
"Raabe"	578	32	18	26	20	11	20	17	13	15	6	7	8	17	15	12	7	10	5	8	8	4	4	9	9	6	1	2	7	10	2	3	5	3	6	5	10	6	3	3	5	6	7	10	4	6	3	1	2	4	2	3	5	5	7	3	2	5	1	5	0	6	1	1	2	8	4	3	7	1	3	2	2	2	0	1	6	2	2	0	3	1	1	1	0	6	0	0	0	1	1	1	0	0	0	0	2	0	1	4	1	1	0	3	0	1	1	1	1	0	0	1	2	2	0	1	2	0	1	0	1	2	1	1	3	1	1	0	0	2	3	2	1	1	2	1	2	1	0	0	1	2	0	0	1	0	1	0	3	1	0	0	1	0	0	0	0	0	0	1	1	2	1	0	1	0	1	0	2	0	1	0	1	0	0	2	2	2	1	1	0	0	1	0	0	0	1	0	4	1	0	0	2	0	1	2	0	2	0	0	0
